CustomerID,Recency,Frequency,Monetary,Target,CustomerLifespan,AvgOrderValue,PurchaseRate
13842,28,9,3385.62,0,336,376.18,0.026706231454005934
13845,34,1,312.98,0,34,312.98,0.02857142857142857
13846,211,2,663.9300000000001,1,329,331.96500000000003,0.006060606060606061
13848,61,3,1255.0,0,335,418.3333333333333,0.008928571428571428
13849,21,2,1537.95,0,140,768.975,0.014184397163120567
13850,98,1,1595.48,0,98,1595.48,0.010101010101010102
13851,65,3,2651.46,0,257,883.82,0.011627906976744186
13853,26,1,1090.1399999999999,0,26,1090.1399999999999,0.037037037037037035
13854,6,23,7497.2,1,335,325.96521739130435,0.06845238095238096
13856,138,3,388.5,0,172,129.5,0.017341040462427744
13858,26,1,216.17000000000002,0,26,216.17000000000002,0.037037037037037035
13859,295,1,201.16,0,295,201.16,0.0033783783783783786
13860,21,3,617.8100000000001,1,56,205.9366666666667,0.05263157894736842
13862,42,7,2089.7,1,301,298.5285714285714,0.023178807947019868
13863,217,1,305.78,0,217,305.78,0.0045871559633027525
13865,27,4,501.56,0,259,125.39,0.015384615384615385
13866,43,1,145.67,0,43,145.67,0.022727272727272728
13867,0,3,1015.29,0,187,338.43,0.015957446808510637
13868,8,1,507.54,1,8,507.54,0.1111111111111111
13869,92,4,3104.9500000000003,0,326,776.2375000000001,0.012232415902140673
13870,9,7,2618.19,1,257,374.02714285714285,0.027131782945736434
13871,14,12,5870.49,1,278,489.2075,0.043010752688172046
13873,89,3,389.6,0,279,129.86666666666667,0.010714285714285714
13874,327,1,540.45,0,327,540.45,0.003048780487804878
13875,23,5,1786.79,0,270,357.358,0.01845018450184502
13876,33,1,122.7,0,33,122.7,0.029411764705882353
13877,55,1,117.24,0,55,117.24,0.017857142857142856
13878,24,1,1281.53,0,24,1281.53,0.04
13880,21,12,2823.12,1,336,235.26,0.03560830860534125
13881,8,15,13361.84,1,281,890.7893333333334,0.05319148936170213
13882,12,2,683.31,1,33,341.655,0.058823529411764705
13883,188,4,1742.78,1,222,435.695,0.017937219730941704
13884,58,4,540.5,1,252,135.125,0.015810276679841896
13885,158,2,506.8,0,170,253.4,0.011695906432748537
13886,40,1,243.56,0,40,243.56,0.024390243902439025
13887,173,1,349.55,0,173,349.55,0.005747126436781609
13888,89,2,605.63,0,187,302.815,0.010638297872340425
13889,62,1,416.90000000000003,0,62,416.90000000000003,0.015873015873015872
13890,2,5,1001.91,1,328,200.382,0.015197568389057751
13892,22,3,571.77,1,216,190.59,0.013824884792626729
13893,267,1,821.1,0,267,821.1,0.0037313432835820895
13894,279,1,160.85,1,279,160.85,0.0035714285714285713
13895,36,3,1911.1100000000001,1,134,637.0366666666667,0.022222222222222223
13897,19,1,311.16,0,19,311.16,0.05
13898,295,1,155.93,0,295,155.93,0.0033783783783783786
13899,244,1,298.5,1,244,298.5,0.004081632653061225
13900,152,3,740.95,0,232,246.98333333333335,0.012875536480686695
13901,41,5,2867.2000000000003,0,288,573.44,0.01730103806228374
13904,6,2,332.64,0,264,166.32,0.007547169811320755
13908,49,4,2369.55,0,246,592.3875,0.016194331983805668
13911,26,9,2580.91,0,277,286.7677777777778,0.03237410071942446
13914,5,1,321.07,1,5,321.07,0.16666666666666666
13917,19,2,272.04,0,161,136.02,0.012345679012345678
13918,19,2,1212.8400000000001,0,222,606.4200000000001,0.008968609865470852
13919,28,2,384.81,0,91,192.405,0.021739130434782608
13922,321,1,172.25,0,321,172.25,0.003105590062111801
13923,23,1,351.13,0,23,351.13,0.041666666666666664
13924,1,3,1161.26,1,41,387.08666666666664,0.07142857142857142
13925,62,4,678.25,0,104,169.5625,0.0380952380952381
13927,44,1,348.99,0,44,348.99,0.022222222222222223
13928,0,3,356.67,1,102,118.89,0.02912621359223301
13929,138,2,842.65,0,295,421.325,0.006756756756756757
13930,27,2,337.34,0,106,168.67,0.018691588785046728
13931,65,2,1237.53,0,250,618.765,0.00796812749003984
13932,264,1,307.4,0,264,307.4,0.0037735849056603774
13933,78,2,608.79,0,117,304.395,0.01694915254237288
13934,233,1,922.1,0,233,922.1,0.004273504273504274
13936,149,1,376.58,0,149,376.58,0.006666666666666667
13937,138,1,158.85,0,138,158.85,0.007194244604316547
13938,4,1,71.66,0,4,71.66,0.2
13939,78,2,390.21,1,281,195.105,0.0070921985815602835
13940,33,3,616.3000000000001,1,113,205.43333333333337,0.02631578947368421
13941,59,4,3859.3,1,342,964.825,0.011661807580174927
13946,48,3,561.57,0,237,187.19000000000003,0.012605042016806723
13947,34,1,90.60000000000001,0,34,90.60000000000001,0.02857142857142857
13948,330,1,102.0,0,330,102.0,0.0030211480362537764
13949,9,4,1604.25,1,64,401.0625,0.06153846153846154
13950,42,2,323.66,1,216,161.83,0.009216589861751152
13951,145,3,674.45,0,263,224.8166666666667,0.011363636363636364
13952,187,2,3251.071,0,208,1625.5355,0.009569377990430622
13953,22,6,3104.36,1,322,517.3933333333333,0.018575851393188854
13954,40,1,227.41,1,40,227.41,0.024390243902439025
13955,123,2,322.96,0,275,161.48,0.007246376811594203
13956,23,4,869.92,1,240,217.48,0.016597510373443983
13959,48,3,598.2,0,331,199.4,0.009036144578313253
13960,41,1,128.1,1,41,128.1,0.023809523809523808
13962,215,1,117.6,1,215,117.6,0.004629629629629629
13963,277,4,664.54,0,337,166.135,0.011834319526627219
13967,115,1,80.7,0,115,80.7,0.008620689655172414
13969,7,14,6436.88,1,334,459.77714285714285,0.041791044776119404
13971,29,7,2357.56,1,255,336.7942857142857,0.02734375
13972,40,2,190.25,0,171,95.125,0.011627906976744186
13973,256,1,264.7,0,256,264.7,0.0038910505836575876
13974,18,1,413.59000000000003,0,18,413.59000000000003,0.05263157894736842
13975,0,6,2526.28,0,246,421.0466666666667,0.024291497975708502
13976,176,1,357.98,0,176,357.98,0.005649717514124294
13978,14,1,158.99,1,14,158.99,0.06666666666666667
13979,42,1,869.87,0,42,869.87,0.023255813953488372
13980,29,1,200.14,0,29,200.14,0.03333333333333333
13982,8,4,1871.81,0,334,467.9525,0.011940298507462687
13983,9,11,2474.55,1,336,224.95909090909092,0.032640949554896145
13984,95,4,819.33,1,335,204.8325,0.011904761904761904
13985,1,11,5380.54,1,233,489.14,0.04700854700854701
13988,13,5,3685.52,1,224,737.104,0.022222222222222223
13989,35,2,1266.08,0,208,633.04,0.009569377990430622
13990,182,1,311.3,0,182,311.3,0.00546448087431694
13991,21,3,540.25,1,112,180.08333333333334,0.02654867256637168
13993,12,9,3466.36,0,300,385.1511111111111,0.029900332225913623
13994,9,5,2197.04,1,117,439.408,0.0423728813559322
13995,25,4,1177.93,1,215,294.4825,0.018518518518518517
13999,34,10,3177.41,1,331,317.741,0.030120481927710843
14000,180,1,635.66,0,180,635.66,0.0055248618784530384
14001,15,3,2043.0800000000002,0,342,681.0266666666668,0.008746355685131196
14002,103,2,529.73,0,125,264.865,0.015873015873015872
14004,12,7,4582.64,0,258,654.6628571428572,0.02702702702702703
14005,45,4,977.68,1,185,244.42,0.021505376344086023
14006,85,3,962.19,0,281,320.73,0.010638297872340425
14009,167,2,695.61,0,174,347.805,0.011428571428571429
14012,247,1,328.8,0,247,328.8,0.004032258064516129
14013,79,3,473.02,0,245,157.67333333333332,0.012195121951219513
14014,46,1,505.18,0,46,505.18,0.02127659574468085
14015,22,1,917.34,0,22,917.34,0.043478260869565216
14016,131,4,4341.21,0,326,1085.3025,0.012232415902140673
14019,16,3,1421.6100000000001,0,107,473.87000000000006,0.027777777777777776
14020,57,1,331.14,1,57,331.14,0.017241379310344827
14021,124,3,631.9,0,225,210.63333333333333,0.01327433628318584
14022,194,1,440.0,0,194,440.0,0.005128205128205128
14023,219,1,273.14,1,219,273.14,0.004545454545454545
14024,91,2,327.7,0,93,163.85,0.02127659574468085
14027,30,1,104.82,0,30,104.82,0.03225806451612903
14029,32,2,467.66,0,113,233.83,0.017543859649122806
14030,58,7,1816.81,1,335,259.5442857142857,0.020833333333333332
14031,18,17,14711.65,1,341,865.3911764705882,0.049707602339181284
14032,7,8,2250.29,1,336,281.28625,0.02373887240356083
14034,126,2,473.90999999999997,1,126,236.95499999999998,0.015748031496062992
14035,16,4,1127.7,1,267,281.925,0.014925373134328358
14036,254,1,626.65,0,254,626.65,0.00392156862745098
14037,145,2,147.20000000000002,0,334,73.60000000000001,0.005970149253731343
14038,47,3,1560.38,0,176,520.1266666666667,0.01694915254237288
14039,2,1,152.2,0,2,152.2,0.3333333333333333
14040,10,12,3614.92,0,300,301.24333333333334,0.03986710963455149
14041,235,1,141.41,0,235,141.41,0.00423728813559322
14044,72,3,542.11,1,279,180.70333333333335,0.010714285714285714
14045,78,4,1659.75,0,343,414.9375,0.011627906976744186
14046,253,1,154.99,0,253,154.99,0.003937007874015748
14047,42,4,957.46,1,342,239.365,0.011661807580174927
14048,274,1,409.93,0,274,409.93,0.0036363636363636364
14049,128,3,3285.39,1,287,1095.1299999999999,0.010416666666666666
14050,1,2,746.36,0,75,373.18,0.02631578947368421
14051,0,20,12688.99,1,336,634.4495,0.05934718100890208
14053,93,2,260.25,0,129,130.125,0.015384615384615385
14054,34,1,92.46000000000001,0,34,92.46000000000001,0.02857142857142857
14055,75,1,725.6400000000001,0,75,725.6400000000001,0.013157894736842105
14056,4,21,7254.9,1,253,345.47142857142853,0.08267716535433071
14057,36,16,5578.8,1,330,348.675,0.04833836858006042
14059,236,1,183.6,0,236,183.6,0.004219409282700422
14060,26,17,5430.38,1,342,319.4341176470588,0.04956268221574344
14062,41,11,9225.47,1,333,838.6790909090909,0.03293413173652695
14064,82,4,1097.68,1,243,274.42,0.01639344262295082
14066,236,1,152.55,0,236,152.55,0.004219409282700422
14067,33,2,374.7,0,66,187.35,0.029850746268656716
14068,289,1,265.85,0,289,265.85,0.0034482758620689655
14071,1,5,943.0,1,234,188.6,0.02127659574468085
14073,1,1,151.04,0,1,151.04,0.5
14075,230,1,307.92,1,230,307.92,0.004329004329004329
14076,98,1,122.47,0,98,122.47,0.010101010101010102
14077,10,5,499.42,0,243,99.884,0.020491803278688523
14078,71,6,1049.37,0,342,174.89499999999998,0.01749271137026239
14079,94,1,375.1,0,94,375.1,0.010526315789473684
14080,2,1,45.599999999999994,0,2,45.599999999999994,0.3333333333333333
14081,271,2,934.52,0,338,467.26,0.0058997050147492625
14082,334,1,182.25,0,334,182.25,0.0029850746268656717
14083,95,7,548.92,1,341,78.41714285714285,0.02046783625730994
14085,14,14,3538.73,1,338,252.76642857142858,0.04129793510324484
14088,6,9,37603.05,1,291,4178.116666666667,0.030821917808219176
14089,26,1,161.0,0,26,161.0,0.037037037037037035
14090,294,1,76.32000000000001,0,294,76.32000000000001,0.003389830508474576
14092,37,11,3096.59,1,327,281.5081818181818,0.03353658536585366
14096,8,12,28401.03,1,71,2366.7525,0.16666666666666666
14098,6,1,147.35,0,6,147.35,0.14285714285714285
14099,12,10,2890.37,1,324,289.037,0.03076923076923077
14100,107,1,194.9,0,107,194.9,0.009259259259259259
14101,43,6,5976.79,0,295,996.1316666666667,0.02027027027027027
14102,6,2,770.4,1,14,385.2,0.13333333333333333
14104,123,2,216.21,0,135,108.105,0.014705882352941176
14105,208,1,1266.23,0,208,1266.23,0.004784688995215311
14107,21,7,2703.23,0,333,386.17571428571426,0.020958083832335328
14108,0,2,597.91,0,71,298.955,0.027777777777777776
14109,42,1,144.2,0,42,144.2,0.023255813953488372
14110,6,10,5032.27,1,236,503.22700000000003,0.04219409282700422
14111,65,3,295.5,1,211,98.5,0.014150943396226415
14112,9,6,2704.05,1,245,450.675,0.024390243902439025
14113,47,2,926.38,1,324,463.19,0.006153846153846154
14114,243,2,386.53,0,300,193.265,0.006644518272425249
14116,0,4,1169.82,1,91,292.455,0.043478260869565216
14117,113,1,90.0,0,113,90.0,0.008771929824561403
14121,29,1,233.1,1,29,233.1,0.03333333333333333
14124,53,1,419.58,0,53,419.58,0.018518518518518517
14125,47,1,1295.43,1,47,1295.43,0.020833333333333332
14127,92,3,709.71,0,280,236.57000000000002,0.010676156583629894
14128,30,2,637.5,0,225,318.75,0.008849557522123894
14129,65,3,726.23,1,230,242.07666666666668,0.012987012987012988
14130,288,1,483.86,0,288,483.86,0.0034602076124567475
14132,5,8,2627.9,1,153,328.4875,0.05194805194805195
14133,99,3,605.64,0,285,201.88,0.01048951048951049
14135,1,13,4247.41,1,342,326.7238461538461,0.037900874635568516
14138,33,1,638.21,1,33,638.21,0.029411764705882353
14139,15,1,415.82,0,15,415.82,0.0625
14140,1,1,540.99,1,1,540.99,0.5
14141,29,3,688.7800000000001,1,74,229.59333333333336,0.04
14142,342,1,311.81,0,342,311.81,0.0029154518950437317
14143,103,1,115.8,0,103,115.8,0.009615384615384616
14145,16,4,3742.2,0,186,935.55,0.0213903743315508
14146,50,4,2965.84,1,326,741.46,0.012232415902140673
14147,47,2,483.4,0,255,241.7,0.0078125
14148,203,1,157.2,0,203,157.2,0.004901960784313725
14149,190,1,446.62,0,190,446.62,0.005235602094240838
14150,5,2,658.64,0,329,329.32,0.006060606060606061
14152,44,2,621.29,0,203,310.645,0.00980392156862745
14154,208,2,1345.62,0,208,672.81,0.009569377990430622
14155,235,1,118.75,0,235,118.75,0.00423728813559322
14156,2,51,111024.38,1,341,2176.9486274509804,0.14912280701754385
14157,254,1,277.17,1,254,277.17,0.00392156862745098
14158,9,1,507.65999999999997,0,9,507.65999999999997,0.1
14159,10,10,3845.19,1,332,384.519,0.03003003003003003
14161,185,3,1110.52,0,338,370.17333333333335,0.008849557522123894
14162,143,2,289.36,0,262,144.68,0.0076045627376425855
14163,56,4,2445.91,0,208,611.4775,0.019138755980861243
14164,40,2,1631.77,0,50,815.885,0.0392156862745098
14165,245,1,122.53999999999999,0,245,122.53999999999999,0.0040650406504065045
14167,8,4,574.84,0,300,143.71,0.013289036544850499
14171,67,1,363.79,0,67,363.79,0.014705882352941176
14173,14,2,243.81,1,188,121.905,0.010582010582010581
14174,2,1,134.46,0,2,134.46,0.3333333333333333
14175,29,3,3222.3,0,299,1074.1000000000001,0.01
14176,266,4,576.9000000000001,0,337,144.22500000000002,0.011834319526627219
14177,55,4,559.41,0,149,139.8525,0.02666666666666667
14178,10,5,953.95,1,151,190.79000000000002,0.03289473684210526
14179,10,2,719.78,0,21,359.89,0.09090909090909091
14180,27,23,4408.62,1,341,191.6791304347826,0.06725146198830409
14184,36,1,452.89,0,36,452.89,0.02702702702702703
14185,300,1,197.65,0,300,197.65,0.0033222591362126247
14188,0,6,2054.36,0,279,342.3933333333334,0.02142857142857143
14189,13,12,3735.42,1,338,311.285,0.035398230088495575
14191,7,10,3149.84,1,190,314.98400000000004,0.05235602094240838
14193,37,2,853.39,0,239,426.695,0.008333333333333333
14194,11,18,8719.960000000001,1,277,484.44222222222226,0.06474820143884892
14195,171,2,1012.0,0,221,506.0,0.009009009009009009
14196,76,1,335.52,0,76,335.52,0.012987012987012988
14198,56,3,528.8,1,208,176.26666666666665,0.014354066985645933
14199,187,1,185.39999999999998,0,187,185.39999999999998,0.005319148936170213
14201,29,7,747.44,0,328,106.77714285714286,0.02127659574468085
14205,233,1,222.9,1,233,222.9,0.004273504273504274
14206,208,1,328.15999999999997,0,208,328.15999999999997,0.004784688995215311
14208,64,1,151.74,0,64,151.74,0.015384615384615385
14209,90,5,1876.33,1,301,375.26599999999996,0.016556291390728478
14210,75,6,1905.8400000000001,0,341,317.64000000000004,0.017543859649122806
14211,22,9,2241.1,0,264,249.0111111111111,0.033962264150943396
14212,59,1,1070.48,0,59,1070.48,0.016666666666666666
14214,0,5,1004.38,0,247,200.876,0.020161290322580645
14215,47,5,1343.91,1,337,268.78200000000004,0.014792899408284023
14216,7,1,459.8,1,7,459.8,0.125
14217,9,14,1665.14,1,335,118.93857142857144,0.041666666666666664
14218,12,1,169.48000000000002,0,12,169.48000000000002,0.07692307692307693
14220,216,2,632.4000000000001,0,327,316.20000000000005,0.006097560975609756
14221,11,9,3432.8,0,308,381.4222222222222,0.02912621359223301
14222,146,1,683.17,0,146,683.17,0.006802721088435374
14223,61,3,991.13,0,233,330.37666666666667,0.01282051282051282
14224,79,4,1050.1200000000001,0,289,262.53000000000003,0.013793103448275862
14226,40,3,1895.17,1,238,631.7233333333334,0.012552301255230125
14227,55,9,3031.9,1,254,336.8777777777778,0.03529411764705882
14229,21,3,1547.2,0,303,515.7333333333333,0.009868421052631578
14231,153,3,925.71,0,258,308.57,0.011583011583011582
14232,12,5,2048.07,0,234,409.61400000000003,0.02127659574468085
14233,18,4,1462.72,0,287,365.68,0.013888888888888888
14234,14,2,452.34,1,26,226.17,0.07407407407407407
14235,44,5,3144.86,0,229,628.972,0.021739130434782608
14236,50,2,490.86,0,341,245.43,0.005847953216374269
14237,342,1,161.0,0,342,161.0,0.0029154518950437317
14238,295,1,146.85,0,295,146.85,0.0033783783783783786
14239,12,11,2380.85,0,285,216.4409090909091,0.038461538461538464
14240,195,1,226.85000000000002,1,195,226.85000000000002,0.00510204081632653
14241,153,1,213.70000000000002,0,153,213.70000000000002,0.006493506493506494
14242,204,2,280.55,0,295,140.275,0.006756756756756757
14243,7,9,2481.35,1,335,275.7055555555555,0.026785714285714284
14245,189,2,1693.45,0,233,846.725,0.008547008547008548
14246,80,3,1474.06,0,215,491.3533333333333,0.013888888888888888
14247,247,1,136.77,0,247,136.77,0.004032258064516129
14248,287,1,302.58,0,287,302.58,0.003472222222222222
14250,58,1,1228.83,1,58,1228.83,0.01694915254237288
14251,27,1,1259.46,1,27,1259.46,0.03571428571428571
14256,229,2,969.0600000000001,0,334,484.53000000000003,0.005970149253731343
14257,33,5,3099.7200000000003,0,288,619.9440000000001,0.01730103806228374
14258,59,8,11298.380000000001,1,307,1412.2975000000001,0.025974025974025976
14259,111,1,120.0,0,111,120.0,0.008928571428571428
14261,20,2,1163.45,0,48,581.725,0.04081632653061224
14262,23,5,1593.75,1,210,318.75,0.023696682464454975
14264,124,2,333.97,0,215,166.985,0.009259259259259259
14265,78,2,530.18,0,118,265.09,0.01680672268907563
14267,132,3,1516.24,0,230,505.41333333333336,0.012987012987012988
14270,301,1,492.65000000000003,0,301,492.65000000000003,0.0033112582781456954
14271,195,1,112.32000000000001,0,195,112.32000000000001,0.00510204081632653
14272,43,2,437.96,0,223,218.98,0.008928571428571428
14273,20,4,559.97,0,211,139.9925,0.018867924528301886
14276,68,3,1119.74,0,259,373.24666666666667,0.011538461538461539
14277,181,1,1637.43,1,181,1637.43,0.005494505494505495
14280,166,1,134.04,0,166,134.04,0.005988023952095809
14282,1,11,3046.44,1,337,276.9490909090909,0.03254437869822485
14284,0,2,595.25,0,55,297.625,0.03571428571428571
14285,7,3,1554.03,1,146,518.01,0.02040816326530612
14286,15,2,2692.85,1,212,1346.425,0.009389671361502348
14287,168,2,83.28,1,168,41.64,0.011834319526627219
14288,182,1,426.6,0,182,426.6,0.00546448087431694
14289,104,5,832.78,1,259,166.55599999999998,0.019230769230769232
14290,25,4,2050.12,1,331,512.53,0.012048192771084338
14291,27,9,3325.56,1,244,369.50666666666666,0.036734693877551024
14292,9,7,4458.61,1,252,636.9442857142857,0.02766798418972332
14293,116,3,739.41,1,338,246.47,0.008849557522123894
14295,9,1,166.20000000000002,0,9,166.20000000000002,0.1
14297,20,3,724.95,1,244,241.65,0.012244897959183673
14298,0,43,50889.7,1,329,1183.4813953488372,0.1303030303030303
14299,27,7,3150.55,1,335,450.0785714285715,0.020833333333333332
14301,86,1,640.14,0,86,640.14,0.011494252873563218
14304,192,1,383.45,0,192,383.45,0.0051813471502590676
14305,40,3,1858.96,0,104,619.6533333333333,0.02857142857142857
14306,20,2,2093.32,0,55,1046.66,0.03571428571428571
14307,58,6,2995.7200000000003,0,343,499.2866666666667,0.01744186046511628
14309,62,7,1633.7,1,327,233.3857142857143,0.021341463414634148
14311,212,1,310.26,0,212,310.26,0.004694835680751174
14312,16,6,1611.5900000000001,0,306,268.59833333333336,0.019543973941368076
14314,76,1,120.0,0,76,120.0,0.012987012987012988
14315,14,6,2481.13,0,235,413.5216666666667,0.025423728813559324
14317,34,1,508.58,0,34,508.58,0.02857142857142857
14320,176,2,477.79,0,302,238.895,0.006600660066006601
14321,43,4,1230.59,1,303,307.6475,0.013157894736842105
14323,84,2,605.0600000000001,0,208,302.53000000000003,0.009569377990430622
14326,211,1,183.85,0,211,183.85,0.0047169811320754715
14327,132,1,311.65000000000003,0,132,311.65000000000003,0.007518796992481203
14329,18,5,4646.39,1,298,929.278,0.016722408026755852
14331,93,2,462.66,0,104,231.33,0.01904761904761905
14332,35,2,585.34,1,117,292.67,0.01694915254237288
14333,37,1,415.2,0,37,415.2,0.02631578947368421
14334,63,7,2328.71,1,327,332.67285714285714,0.021341463414634148
14335,65,1,359.25,1,65,359.25,0.015151515151515152
14336,167,3,1114.39,1,245,371.46333333333337,0.012195121951219513
14338,130,2,588.22,0,165,294.11,0.012048192771084338
14339,212,1,309.52000000000004,0,212,309.52000000000004,0.004694835680751174
14340,188,1,134.7,0,188,134.7,0.005291005291005291
14341,14,8,2182.28,0,287,272.785,0.027777777777777776
14342,0,3,510.78000000000003,1,179,170.26000000000002,0.016666666666666666
14344,96,8,889.9300000000001,0,338,111.24125000000001,0.02359882005899705
14345,8,1,108.98,0,8,108.98,0.1111111111111111
14346,90,2,1021.58,0,266,510.79,0.00749063670411985
14348,229,1,409.57,0,229,409.57,0.004347826086956522
14350,243,1,282.93,0,243,282.93,0.004098360655737705
14351,134,1,51.0,0,134,51.0,0.007407407407407408
14352,126,4,1078.96,0,242,269.74,0.01646090534979424
14353,184,1,90.6,0,184,90.6,0.005405405405405406
14355,335,1,174.4,0,335,174.4,0.002976190476190476
14356,49,2,701.23,0,50,350.615,0.0392156862745098
14357,12,1,225.77,0,12,225.77,0.07692307692307693
14359,12,2,785.48,1,57,392.74,0.034482758620689655
14360,1,4,2128.23,0,64,532.0575,0.06153846153846154
14364,78,8,3717.35,0,180,464.66875,0.04419889502762431
14367,0,14,8313.14,1,245,593.7957142857142,0.056910569105691054
14368,289,1,155.0,0,289,155.0,0.0034482758620689655
14371,264,1,100.5,0,264,100.5,0.0037735849056603774
14373,327,1,76.55,0,327,76.55,0.003048780487804878
14375,154,1,257.68,0,154,257.68,0.0064516129032258064
14377,160,2,617.05,0,231,308.525,0.008620689655172414
14379,13,2,348.1,0,264,174.05,0.007547169811320755
14381,21,1,202.68,0,21,202.68,0.045454545454545456
14383,7,3,1247.69,0,133,415.8966666666667,0.022388059701492536
14386,266,1,142.4,0,266,142.4,0.003745318352059925
14387,2,3,1770.56,0,78,590.1866666666666,0.0379746835443038
14388,4,7,2740.86,1,342,391.5514285714286,0.02040816326530612
14389,34,2,1043.46,0,160,521.73,0.012422360248447204
14390,7,6,3036.87,1,342,506.145,0.01749271137026239
14393,187,1,67.95,0,187,67.95,0.005319148936170213
14395,29,8,2948.72,1,341,368.59,0.023391812865497075
14396,34,2,487.99,0,340,243.995,0.005865102639296188
14397,11,14,1590.18,1,183,113.58428571428571,0.07608695652173914
14400,118,1,574.7,0,118,574.7,0.008403361344537815
14401,7,12,3697.7,1,329,308.14166666666665,0.03636363636363636
14403,99,4,1475.81,0,216,368.9525,0.018433179723502304
14404,3,6,1474.32,0,338,245.72,0.017699115044247787
14406,88,1,156.75,0,88,156.75,0.011235955056179775
14407,76,6,2157.73,0,246,359.62166666666667,0.024291497975708502
14408,64,6,2298.31,1,233,383.0516666666667,0.02564102564102564
14409,40,6,2059.4500000000003,0,337,343.24166666666673,0.01775147928994083
14410,61,9,1105.07,0,275,122.78555555555555,0.03260869565217391
14411,280,1,1063.0,0,280,1063.0,0.0035587188612099642
14412,12,2,770.03,0,42,385.015,0.046511627906976744
14413,331,1,122.7,0,331,122.7,0.0030120481927710845
14414,61,7,1496.98,0,328,213.8542857142857,0.02127659574468085
14415,12,11,4693.15,1,329,426.65,0.03333333333333333
14416,11,1,361.0,1,11,361.0,0.08333333333333333
14418,77,1,150.44,1,77,150.44,0.01282051282051282
14419,8,5,841.3100000000001,1,334,168.262,0.014925373134328358
14420,68,1,387.52,0,68,387.52,0.014492753623188406
14421,26,2,813.11,0,181,406.555,0.01098901098901099
14422,22,4,3551.08,1,236,887.77,0.016877637130801686
14423,187,1,265.2,0,187,265.2,0.005319148936170213
14426,1,8,3810.5,1,282,476.3125,0.028268551236749116
14427,19,2,363.34000000000003,0,33,181.67000000000002,0.058823529411764705
14428,5,4,1042.97,1,294,260.7425,0.013559322033898305
14431,272,1,470.36,0,272,470.36,0.003663003663003663
14432,7,4,1390.06,1,58,347.515,0.06779661016949153
14434,7,5,1032.0,1,41,206.4,0.11904761904761904
14436,68,1,89.06,0,68,89.06,0.014492753623188406
14437,335,1,63.0,0,335,63.0,0.002976190476190476
14438,275,1,131.9,0,275,131.9,0.0036231884057971015
14439,289,1,2661.24,0,289,2661.24,0.0034482758620689655
14440,11,4,1740.43,1,335,435.1075,0.011904761904761904
14441,12,3,1407.19,1,225,469.06333333333333,0.01327433628318584
14442,174,2,1589.82,0,286,794.91,0.006968641114982578
14443,23,4,1420.2,0,338,355.05,0.011799410029498525
14446,50,2,685.22,1,216,342.61,0.009216589861751152
14447,20,4,872.47,1,250,218.1175,0.01593625498007968
14448,333,1,102.35000000000001,1,333,102.35000000000001,0.0029940119760479044
14449,33,3,714.7,1,341,238.23333333333335,0.008771929824561403
14450,150,3,483.25,0,290,161.08333333333334,0.010309278350515464
14451,29,2,662.59,0,164,331.295,0.012121212121212121
14452,63,1,127.37,1,63,127.37,0.015625
14453,159,1,119.93,0,159,119.93,0.00625
14456,9,6,2079.79,1,111,346.63166666666666,0.05357142857142857
14457,280,1,113.64,0,280,113.64,0.0035587188612099642
14459,124,1,1837.92,0,124,1837.92,0.008
14460,79,3,434.34,0,280,144.78,0.010676156583629894
14461,117,3,2103.06,0,231,701.02,0.01293103448275862
14462,35,11,2004.02,0,309,182.18363636363637,0.035483870967741936
14463,67,3,529.62,0,174,176.54,0.017142857142857144
14465,216,3,1058.6200000000001,0,272,352.8733333333334,0.01098901098901099
14466,43,6,1785.65,1,341,297.60833333333335,0.017543859649122806
14467,15,2,311.97,1,282,155.985,0.007067137809187279
14470,257,1,297.64,1,257,297.64,0.003875968992248062
14472,73,8,1936.84,0,324,242.105,0.024615384615384615
14473,43,2,234.34,0,251,117.17,0.007936507936507936
14474,15,1,547.66,0,15,547.66,0.0625
14475,41,3,925.85,0,274,308.6166666666667,0.01090909090909091
14476,226,1,215.7,0,226,215.7,0.004405286343612335
14477,20,3,964.2,1,266,321.40000000000003,0.011235955056179775
14479,223,2,316.25,0,334,158.125,0.005970149253731343
14481,134,2,636.51,0,256,318.255,0.007782101167315175
14482,3,4,1429.63,1,208,357.4075,0.019138755980861243
14483,251,1,137.1,0,251,137.1,0.003968253968253968
14484,19,1,321.92,0,19,321.92,0.05
14485,8,1,165.75,0,8,165.75,0.1111111111111111
14487,10,5,1044.14,1,337,208.82800000000003,0.014792899408284023
14488,37,1,1064.28,0,37,1064.28,0.02631578947368421
14489,176,1,463.38,0,176,463.38,0.005649717514124294
14491,144,2,340.93,0,342,170.465,0.0058309037900874635
14493,16,2,1010.72,1,124,505.36,0.016
14495,20,2,123.80000000000001,0,90,61.900000000000006,0.02197802197802198
14496,281,2,538.8100000000001,0,342,269.40500000000003,0.0058309037900874635
14497,278,1,475.37,0,278,475.37,0.0035842293906810036
14498,12,5,1957.32,0,331,391.464,0.015060240963855422
14499,103,2,370.96000000000004,1,248,185.48000000000002,0.008032128514056224
14500,57,3,356.85,0,159,118.95,0.01875
14501,153,2,251.21,0,289,125.605,0.006896551724137931
14502,2,10,2119.54,1,282,211.954,0.0353356890459364
14503,39,2,1284.45,1,148,642.225,0.013422818791946308
14504,16,4,673.26,0,247,168.315,0.016129032258064516
